Kata;Bobot
 selamat;0,084355166
 selamat;0,061001171
 selamat;0,053689214
 selamat;0,037720178
 selamat;0,021387416
 selamat;0,021342206
 selasa;0,011936485
 selasa;0,003890203
 selasa;0,003332622
 semangat;0,121876656
 sembunyi;0,056376631
 sembunyi;0,029505222
 sembunyi;0,021724033
 sembunyi;0,017702575
 sembunyi;0,014614583
 sembunyi;0,011258839
 sembunyi;0,009033096
 sembunyi;0,007672647
 sempat;0,016322318
 sempat;0,000853221
 senang;4,22755E-05
 sengsara;0,044496626
 sengsara;0,015645837
 sengsara;0,014303742
 sengsara;0,007110592
 sengsara;0,006998867
 sengsara;0,005253054
 sentimen;0,237497431
 sentimen;0,233207442
 sentimen;0,205852135
 sentimen;0,204025275
 sentimen;0,200384919
 sentimen;0,196238151
 sentimen;0,195941597
 sentimen;0,189729637
 sentimen;0,183260042
 seram;0,10245013
 serang;0,000475704
 serbi;0,000454136
 sibuk;0,00013399
 sidik;0,020532337
 sidik;0,005324758
 simpan;0,069518757
 simpan;0,040364452
 simpan;0,025642954
 simpan;0,022261869
 simpan;0,002873322
 sistem;0,122706533
 sistem;0,12123753
 sistem;0,120621079
 sistem;0,114121687
 sistem;0,096971353
 sistem;0,0953916
 sistem;0,083159747
 sistem;0,080790757
 sistem;0,079989103
 sistem;0,076613923
 sistem;0,07232058
 sistem;0,052237219
 sistem;0,042665534
 sistem;0,017036637
 skala;0,079389569
 skenario;0,092916398
 solid;0,021294854
 solid;0,019761943
 sosialisasi;0,118682325
 sosialisasi;0,086517797
 sptnya;0,000105715
 sri;0,0746607
 sri;0,069402783
 sri;0,063176267
 sri;0,037400996
 sri;0,033811213
 sri;0,029864764
 sri;0,027626961
 sri;0,026407396
 sri;0,013832016
 sri;0,013606771
 sri;0,008156244
 stabilitas;0,121612538
 stabilitas;0,025085046
 strategi;0,069642144
 strategi;0,05971417
 strategi;0,052104976
 strategis;0,033589724
 suap;0,049873172
 subsidi;0,000506051
 sukarela;0,000726991
 sukarela;1,81676E-06
 sulit;0,08418516
 sulit;0,033548297
 sulit;0,033261191
 sulit;0,024654697
 sulit;0,022727046
 sulit;0,017040314
 sulit;0,014529891
 sulit;0,013736343
 sulit;0,012304305
 sulit;0,012111817
 sulit;0,008978877
 sulit;0,005427369
 sulit;0,004745864
 sulit;0,003258094
 sulit;0,002258026
 sulit;0,001231946
 sulit;0,000757265
 sumber;0,005174181
 surat;0,02584
 surat;0,002164449
 syarat;0,088329323
 syarat;0,075756474
 t;1,34125E-05
 ta;0,026124521
 ta;0,001370209
 taat;0,066745475
 taat;0,059807432
 taat;0,057033844
 taat;0,035106246
 taat;0,024400432
 taat;0,023709183
 taat;0,021679731
 taat;0,016064518
 taat;0,014484209
 taat;0,013375249
 taat;0,009518294
 taat;0,006422263
 taat;0,006253332
 tajir;0,141866055
 tambah;0,016462573
 tambah;0,013231798
 tambah;0,003154783
 tambah;0,002134342
 tangan;0,026155613
 tangan;0,000135736
 tangkap;0,025568908
 tangkap;0,004976747
 tangkap;0,004430897
 tara;0,023859194
 tara;0,01100216
 target;0,017653494
 target;0,016480526
 target;0,003586452
 target;0,002960936
 tari;0,020515085
 tarif;0,116822904
 tarif;0,112181447
 tarif;0,108929176
 tarif;0,091796185
 tarif;0,056539366
 tarif;0,038289821
 tarif;0,035058002
 tarif;0,032086042
 tarif;0,029363884
 tarif;0,019671078
 tarif;0,016720363
 tarif;0,014117796
 tarif;0,004844862
 tarif;0,004330413
 tarif;0,000555291
 tata;0,090931581
 tata;0,062935131
 tauk;0,00017092
 tax;0,01170235
 taxamnesty;0,360210096
 taxamnesty;0,269727636
 taxamnesty;0,254065451
 taxamnesty;0,228769592
 taxamnesty;0,220696351
 taxamnesty;0,214972673
 taxamnesty;0,199230539
 taxamnesty;0,18775877
 taxamnesty;0,177719754
 taxamnesty;0,169253985
 taxamnesty;0,16504303
 taxamnesty;0,163476121
 taxamnesty;0,162534443
 taxamnesty;0,157122687
 taxamnesty;0,154947303
 taxamnesty;0,149947228
 taxamnesty;0,145362967
 taxamnesty;0,143985473
 taxamnesty;0,141861583
 taxamnesty;0,139801294
 taxamnesty;0,136464859
 taxamnesty;0,136410405
 taxamnesty;0,130506467
 taxamnesty;0,128588346
 taxamnesty;0,117786771
 taxamnesty;0,114893089
 taxamnesty;0,111081775
 taxamnesty;0,102553109
 taxamnesty;0,101324868
 taxamnesty;0,101216503
 taxamnesty;0,100841613
 taxamnesty;0,100696648
 taxamnesty;0,100340752
 taxamnesty;0,099303397
 taxamnesty;0,097960503
 taxamnesty;0,097731594
 taxamnesty;0,096181862
 taxamnesty;0,094959981
 taxamnesty;0,087789321
 taxamnesty;0,087423318
 taxamnesty;0,085255009
 taxamnesty;0,082577858
 taxamnesty;0,082134951
 taxamnesty;0,081740998
 taxamnesty;0,080733694
 taxamnesty;0,080444026
 taxamnesty;0,080374009
 taxamnesty;0,077734084
 taxamnesty;0,077340661
 taxamnesty;0,077196326
 taxamnesty;0,07630575
 taxamnesty;0,07606099
 taxamnesty;0,075447975
 taxamnesty;0,075410666
 taxamnesty;0,074340155
 taxamnesty;0,074321338
 taxamnesty;0,072339213
 taxamnesty;0,070122963
 taxamnesty;0,070023636
 taxamnesty;0,06677151
 taxamnesty;0,066038407
 taxamnesty;0,06319327
 taxamnesty;0,062726423
 taxamnesty;0,061810392
 taxamnesty;0,061802154
 taxamnesty;0,059008945
 taxamnesty;0,0590069
 taxamnesty;0,059005544
 taxamnesty;0,05869289
 taxamnesty;0,058385063
 taxamnesty;0,058171609
 taxamnesty;0,058139572
 taxamnesty;0,058118645
 taxamnesty;0,057897992
 taxamnesty;0,05742533
 taxamnesty;0,057135462
 taxamnesty;0,057132117
 taxamnesty;0,055943438
 taxamnesty;0,055875933
 taxamnesty;0,054014205
 taxamnesty;0,053669974
 taxamnesty;0,052009042
 taxamnesty;0,051004991
 taxamnesty;0,050428268
 taxamnesty;0,047858456
 taxamnesty;0,047252351
 taxamnesty;0,046745815
 taxamnesty;0,046668728
 taxamnesty;0,046054973
 taxamnesty;0,045859973
 taxamnesty;0,045790052
 taxamnesty;0,04567184
 taxamnesty;0,045436189
 taxamnesty;0,044801154
 taxamnesty;0,044780821
 taxamnesty;0,044713653
 taxamnesty;0,044599668
 taxamnesty;0,044215679
 taxamnesty;0,043739319
 taxamnesty;0,042436731
 taxamnesty;0,042408307
 taxamnesty;0,041605281
 taxamnesty;0,041555334
 taxamnesty;0,04132835
 taxamnesty;0,040675095
 taxamnesty;0,040289643
 taxamnesty;0,03999721
 taxamnesty;0,039051813
 taxamnesty;0,038549759
 taxamnesty;0,037768253
 taxamnesty;0,037571843
 taxamnesty;0,036106615
 taxamnesty;0,035977105
 taxamnesty;0,035895402
 taxamnesty;0,034636007
 taxamnesty;0,034560211
 taxamnesty;0,03408643
 taxamnesty;0,033690367
 taxamnesty;0,033244799
 taxamnesty;0,03303658
 taxamnesty;0,032952557
 taxamnesty;0,032831282
 taxamnesty;0,032371753
 taxamnesty;0,032226548
 taxamnesty;0,031501083
 taxamnesty;0,031189035
 taxamnesty;0,030995236
 taxamnesty;0,030905571
 taxamnesty;0,030565166
 taxamnesty;0,030359767
 taxamnesty;0,030216422
 taxamnesty;0,030212025
 taxamnesty;0,030129121
 taxamnesty;0,027653345
 taxamnesty;0,027176543
 taxamnesty;0,026999812
 taxamnesty;0,026633712
 taxamnesty;0,025880937
 taxamnesty;0,02581363
 taxamnesty;0,025632605
 taxamnesty;0,024132419
 taxamnesty;0,024060571
 taxamnesty;0,024058637
 taxamnesty;0,02397008
 taxamnesty;0,023689294
 taxamnesty;0,023668853
 taxamnesty;0,022984261
 taxamnesty;0,022728002
 taxamnesty;0,022460335
 taxamnesty;0,02237294
 taxamnesty;0,022156343
 taxamnesty;0,022044814
 taxamnesty;0,022034917
 taxamnesty;0,021889772
 taxamnesty;0,021814878
 taxamnesty;0,021776931
 taxamnesty;0,021634881
 taxamnesty;0,021341931
 taxamnesty;0,020978395
 taxamnesty;0,020842819
 taxamnesty;0,020828219
 taxamnesty;0,020465718
 taxamnesty;0,020290884
 taxamnesty;0,020240814
 taxamnesty;0,019748705
 taxamnesty;0,019618231
 taxamnesty;0,019359717
 taxamnesty;0,019017634
 taxamnesty;0,018999887
 taxamnesty;0,018860566
 taxamnesty;0,018705224
 taxamnesty;0,018672546
 taxamnesty;0,018544157
 taxamnesty;0,01793328
 taxamnesty;0,017105518
 taxamnesty;0,016946033
 taxamnesty;0,016370908
 taxamnesty;0,016038597
 taxamnesty;0,015818522
 taxamnesty;0,015278137
 taxamnesty;0,01525695
 taxamnesty;0,0151423
 taxamnesty;0,014297525
 taxamnesty;0,014158449
 taxamnesty;0,014036752
 taxamnesty;0,013882684
 taxamnesty;0,013880711
 taxamnesty;0,013864473
 taxamnesty;0,013854477
 taxamnesty;0,013606606
 taxamnesty;0,013605021
 taxamnesty;0,012715828
 taxamnesty;0,012710007
 taxamnesty;0,012190662
 taxamnesty;0,011900312
 taxamnesty;0,01184106
 taxamnesty;0,011794001
 taxamnesty;0,011718242
 taxamnesty;0,011594933
 taxamnesty;0,011425726
 taxamnesty;0,010904561
 taxamnesty;0,010853369
 taxamnesty;0,01032553
 taxamnesty;0,009911875
 taxamnesty;0,009777906
 taxamnesty;0,009647301
 taxamnesty;0,009020122
 taxamnesty;0,008535965
 taxamnesty;0,008477786
 taxamnesty;0,008245035
 taxamnesty;0,008064405
 taxamnesty;0,007996024
 taxamnesty;0,00797551
 taxamnesty;0,007967802
 taxamnesty;0,007695465
 taxamnesty;0,00766347
 taxamnesty;0,007550336
 taxamnesty;0,007226348
 taxamnesty;0,007163932
 taxamnesty;0,006943437
 taxamnesty;0,006625245
 taxamnesty;0,006333428
 taxamnesty;0,00627253
 taxamnesty;0,006140218
 taxamnesty;0,005885199
 taxamnesty;0,005313851
 taxamnesty;0,005285162
 taxamnesty;0,00502773
 taxamnesty;0,004968495
 taxamnesty;0,004585325
 taxamnesty;0,004097952
 taxamnesty;0,003473478
 taxamnesty;0,00334468
 taxamnesty;0,002896174
 taxamnesty;0,002652593
 taxamnesty;0,002563282
 taxamnesty;0,00215048
 taxamnesty;0,002143839
 taxamnesty;0,001966711
 taxamnesty;0,001674014
 taxamnesty;0,001288092
 taxamnesty;0,000904807
 taxamnesty;0,000895209
 taxamnesty;0,00086141
 taxamnesty;0,000743935
 taxamnesty;0,000739949
 taxamnesty;0,000691308
 taxamnesty;0,000419319
 taxamnesty;0,000335315
 taxamnesty;4,19512E-05
 taxamnesty;0,048708173
 tegal;0,088810555
 teknologi;0,016282943
 tel;5,83335E-05
 telur;0,000747275
 temen;0,114729136
 temen;0,051040123
 temu;0,021352418
 temu;0,001138926
 tentu;0,202668469
 tentu;0,181913684
 tentu;0,181713863
 tentu;0,16402338
 tentu;0,140665775
 terap;0,134974272
 terap;0,120825394
 terap;0,113668229
 terap;0,100162834
 terap;0,094592131
 terap;0,054754521
 terap;0,03185495
 terap;0,031270653
 terap;0,029475527
 terap;0,028244804
 terima;0,061758883
 terima;0,059849278
 terima;0,024147956
 terima;0,016072482
 terima;0,016067303
 terima;0,007568537
 terima;0,007324874
 terima;0,004278364
 terima;0,002182478
 termasu;0,134495195
 tetap;0,000143177
 tetep;0,000165441
 tiada;0,029396468
 tinggal;0,098089482
 tinggal;0,03618081
 tinggal;0,017496811
 tinggal;0,013218596
 tinggal;0,009506646
 tinggal;0,009222954
 tinggal;0,005383189
 tingkat;0,116635155
 tingkat;0,103421792
 tingkat;0,092326005
 tingkat;0,082180552
 tingkat;0,078514031
 tingkat;0,06880687
 tingkat;0,059675445
 tingkat;0,054585087
 tingkat;0,053901528
 tingkat;0,051830763
 tingkat;0,049744947
 tingkat;0,046311653
 tingkat;0,043905771
 tingkat;0,042256663
 tingkat;0,033271627
 tingkat;0,028062792
 tingkat;0,028043848
 tingkat;0,025399443
 tingkat;0,006049013
 tol;0,000587138
 tolak;0,022119358
 tolak;0,015481096
 trfx;0,030611647
 triliun;0,052282
 triliun;0,038833726
 triliun;0,02658371
 triliun;0,022688576
 triliun;0,021127472
 triliun;0,021007203
 triliun;0,018226751
 triliun;0,016003798
 triliun;0,015592038
 triliun;0,01380022
 triliun;0,005404238
 triliun;0,005185472
 tsb;1,79118E-05
 tu;0,000196206
 tuang;0,056697915
 tuang;0,028099158
 tugas;0,142337431
 tugas;0,083805499
 tugas;0,078025316
 tugas;0,068773665
 tugas;0,064105746
 tugas;0,057840407
 tuju;0,233861032
 tuju;0,231120023
 tuju;0,204868153
 tuju;0,153043854
 tuju;0,138386828
 tuju;0,124053062
 tuju;0,122306456
 tuju;0,113057687
 tuju;0,098589776
 tuju;0,085938168
 tuju;0,085231118
 tuju;0,080169663
 tuju;0,078369868
 tuju;0,077041192
 tuju;0,053391931
 tuju;0,03662888
 tuju;0,024448025
 tuju;0,011073177
 tuju;0,009786724
 tukar;0,018057245
 tukar;0,010273739
 tumbuh;0,061859696
 tumbuh;0,059184618
 tumbuh;0,031368415
 tunai;0,02807267
 turun;0,053785233
 turun;0,039413221
 turun;0,037763668
 turun;0,031959313
 turun;0,002384966
 turun;0,001944974
 turun;0,001461528
 tutup;0,150505623
 tutup;0,146723782
 tutup;0,145090154
 tutup;0,139524977
 tutup;0,133098661
 tutup;0,132882572
 tutup;0,121760952
 tutup;0,101732442
 tutup;0,099798222
 u;0,002915619
 uang;0,03999972
 uang;0,007160395
 uang;0,002652818
 uang;0,002336306
 ubah;0,076868694
 ubah;0,072216856
 ubah;0,068637432
 ubah;0,065976932
 ubah;0,063265265
 ubah;0,058652977
 ubah;0,045726933
 ubah;0,031534724
 ubah;0,023773995
 ubah;0,02284946
 ubah;0,021991277
 ubah;0,016407448
 ubah;0,015775581
 ubah;0,005312702
 uber;0,001559009
 udah;0,029389624
 udah;0,006865706
 udah;0,001364661
 udah;0,000778549
 udah;0,000702465
 udah;0,000676305
 udah;0,000194718
 ugalan;0,038960065
 ugalan;0,014326528
 ugalan;0,005590309
 ukm;0,031993605
 ulang;0,025250538
 umkm;0,457026605
 umkm;0,339939616
 umkm;0,282245758
 umkm;0,272143462
 umkm;0,235738146
 umkm;0,226976143
 umkm;0,215013468
 umkm;0,1892921
 umkm;0,094538342
 untung;0,040876987
 untung;0,01118356
 untung;0,005730101
 untung;0,00548635
 untung;0,004998142
 untung;0,004867625
 untung;0,004770589
 untung;0,004666857
 untung;0,003894115
 untung;0,003861456
 untung;0,00335639
 untung;0,003301198
 untung;0,003283675
 untung;0,003135308
 untung;0,003017396
 upayapemerintah;0,053965271
 upeti;0,000956735
 urus;0,155802523
 urus;0,082191202
 urus;0,074626255
 urus;0,062288457
 urus;0,055488521
 urus;0,04663372
 urus;0,034818949
 usaha;0,040204037
 usaha;0,028616813
 usaha;0,013178682
 usaha;0,012687428
 usaha;0,008033628
 usaha;0,007819678
 usaha;0,00695398
 usaha;0,006540279
 usaha;0,005710348
 usaha;0,005187381
 usaha;0,003244811
 usaha;0,003192698
 usaha;0,002726078
 usaha;0,002438333
 usaha;0,002146359
 usaha;0,000692836
 usaha;0,000401763
 utama;0,074459246
 utama;0,039433188
 uu;0,023642144
 uu;0,01850023
 uu;0,012302788
 uu;0,010689041
 uu;0,009692136
 uu;0,008574398
 uu;0,008384985
 uu;0,004026601
 uu;0,002071636
 uu;0,001815501
 uu;0,000448456
 uu;0,000174018
 uuhpp;0,446888937
 uuhpp;0,440569462
 uuhpp;0,318001115
 uuhpp;0,304138386
 uuhpp;0,301016135
 uuhpp;0,277788436
 uuhpp;0,276035347
 uuhpp;0,275228764
 uuhpp;0,269988134
 uuhpp;0,232808478
 uuhpp;0,226483016
 uuhpp;0,222403283
 uuhpp;0,214493183
 uuhpp;0,209102933
 uuhpp;0,202184072
 uuhpp;0,201701248
 uuhpp;0,201394788
 uuhpp;0,199376677
 uuhpp;0,179862403
 uuhpp;0,178048809
 uuhpp;0,159522449
 uuhpp;0,135715908
 uuhpp;0,13281453
 uuhpp;0,118598245
 uuhpp;0,117371803
 uuhpp;0,108485497
 uuhpp;0,099444969
 uuhpp;0,098439239
 uuhpp;0,09033737
 uuhpp;0,086007737
 uuhpp;0,04584487
 waji;0,019589956
 wajib;0,307207751
 wajib;0,288926153
 wajib;0,239759696
 wajib;0,239379535
 wajib;0,238220572
 wajib;0,231552019
 wajib;0,227003504
 wajib;0,217500881
 wajib;0,209994674
 wajib;0,206624785
 wajib;0,204676014
 wajib;0,203493338
 wajib;0,202591655
 wajib;0,199640996
 wajib;0,191515702
 wajib;0,176258929
 wajib;0,173040791
 wajib;0,169155243
 wajib;0,162434296
 wajib;0,156027506
 wajib;0,151545962
 wajib;0,134198702
 wajib;0,125316603
 wajib;0,119600205
 wajib;0,114967121
 wajib;0,113190741
 wajib;0,111039763
 wajib;0,101685766
 wajib;0,100645542
 wajib;0,096181299
 wajib;0,095995101
 wajib;0,089441017
 wajib;0,087959335
 wajib;0,084631647
 wajib;0,081145901
 wajib;0,081113669
 wajib;0,073445962
 wajib;0,069891388
 wajib;0,067070145
 wajib;0,066491016
 wajib;0,065142649
 wajib;0,062732318
 wajib;0,057019235
 wajib;0,051495967
 wajib;0,050776776
 wajib;0,043208324
 wajib;0,036806059
 wajib;0,030860102
 wajib;0,028687959
 wajib;0,235516154
 wajib;0,226935165
 wajib;0,220429063
 wajib;0,21058978
 wajib;0,20571152
 wajib;0,205153813
 wajib;0,204668703
 wajib;0,199800322
 wajib;0,198797307
 wajib;0,172293408
 wajib;0,168347996
 wajib;0,166408083
 wajib;0,163672614
 wajib;0,147498372
 wajib;0,141087216
 wajib;0,136135688
 wajib;0,124832746
 wajib;0,123877776
 wajib;0,121406621
 wajib;0,120704282
 wajib;0,120555472
 wajib;0,11606786
 wajib;0,09231829
 wajib;0,091330823
 wajib;0,088016385
 wajib;0,083883331
 wajib;0,081467388
 wajib;0,078645213
 wajib;0,077343502
 wajib;0,072132161
 wajib;0,06845689
 wajib;0,063302027
 wajib;0,059101232
 wajib;0,054540108
 wajib;0,052420007
 wajib;0,04172268
 wajib;0,04160721
 wajib;0,040961651
 wajib;0,030974759
 wajib;0,027750541
 wakli;0,000232626
 wakli;0,001443192
 wamenkeu;0,225464531
 wamenkeu;0,217065083
 wamenkeu;0,13556027
 wamenkeu;0,189311881
 wamenkeu;0,183639036
 wamenkeu;0,107118366
 wenang;0,023867729
 wenang;0,010684934
 widodo;0,001478552
 wni;0,021340492
 wni;0,028019015
 wni;0,002825794
 wow;0,001215672
 wujud;0,058316038
 wujud;0,052501839
 wujud;0,043869352
 wujud;0,023375994
 wujud;0,009861005
 wujud;0,046965823
 wujud;0,042102809
 wujud;0,038823494
 wujud;0,008754566
 wujud;0,007222895
 x;0,000160496
 x;0,000220781
 xi;0,151232509
 xi;0,152324532
 ya;0,003489115
 yaa;0,110775203
 yaa;0,070807641
 yaa;0,039568211
 yaa;0,036026642
 yaa;0,028884246
 yaa;0,163596596
 yaa;0,106129994
 yaa;0,054129383
 yaa;0,050858212
 yaa;0,045137554
 yaahh;0,000497193
 yasonna;0,002546597
 yudikatif;0,251761881
 yudikatif;0,251520163
 yudikatif;0,209619165
 yudikatif;0,209480889
